Date,Open,High,Low,Close,Adj Close,Volume
2018-10-11,26.041800,26.071301,23.878599,23.878599,23.878599,4303110
2018-10-12,23.845501,25.412100,23.711500,24.878201,24.878201,3357860
2018-10-13,24.877199,25.096201,24.357401,24.499800,24.499800,2209480
2018-10-14,24.508101,24.797300,24.381901,24.516500,24.516500,2510870
2018-10-15,24.604500,27.357201,24.326401,26.547899,26.547899,4511260
2018-10-16,26.554300,26.788401,26.243900,26.593599,26.593599,2413200
2018-10-17,26.665001,26.790501,25.317101,26.236700,26.236700,2126010
2018-10-18,26.287701,26.525000,25.762100,26.052000,26.052000,2239220
2018-10-19,26.041901,26.170900,25.638399,26.029301,26.029301,2009750
2018-10-20,26.025499,26.766001,25.832800,26.525499,26.525499,2200410
2018-10-21,26.520100,26.591000,25.958000,26.160601,26.160601,1792550
2018-10-22,26.199900,26.424601,25.884399,26.125900,26.125900,2475360
2018-10-23,26.124399,26.908701,25.758200,26.820101,26.820101,2872480
2018-10-24,26.718901,28.115801,26.585100,27.425301,27.425301,4598640
2018-10-25,27.395100,27.395100,26.798700,27.072300,27.072300,2223660
2018-10-26,27.053301,27.115101,26.620501,26.833500,26.833500,2684070
2018-10-27,26.795300,27.146799,26.663000,27.046400,27.046400,1989720
2018-10-28,27.071800,27.591400,26.927500,27.051100,27.051100,2297690
2018-10-29,26.949600,27.068100,26.206600,26.383301,26.383301,2932610
2018-10-30,26.396900,26.443399,25.847799,25.889400,25.889400,3316340
2018-10-31,25.938000,26.793100,25.625299,26.187300,26.187300,3195840
2018-11-01,26.184999,26.557100,26.066700,26.443800,26.443800,2502860
2018-11-02,26.447500,27.399000,26.403099,27.292200,27.292200,2867460
2018-11-03,27.316200,27.391001,26.811701,26.854401,26.854401,2121550
2018-11-04,26.871799,30.523300,26.743700,29.412201,29.412201,9898720
2018-11-05,29.359501,30.139400,28.848400,29.820999,29.820999,5361620
2018-11-06,29.891500,31.966400,29.442400,31.966400,31.966400,7622240
2018-11-07,31.936300,32.102600,30.986000,31.507999,31.507999,5898310
2018-11-08,31.481001,31.651300,29.921000,29.928699,29.928699,4379330
2018-11-09,29.911699,30.019199,29.250500,29.302299,29.302299,4208790
2018-11-10,29.339199,30.094801,29.318300,29.974800,29.974800,3711740
