Date,Open,High,Low,Close,Adj Close,Volume
2020-12-18,179.07933,182.977158,173.592468,178.436996,178.436996,537203604
2020-12-19,178.460648,180.098907,175.503693,176.916595,176.916595,448869344
2020-12-20,176.89711,193.263092,173.683716,182.79126,182.79126,820875475
2020-12-21,182.90004,192.420258,171.065094,171.651291,171.651291,931916881
2020-12-22,171.624649,173.377716,164.958496,171.531784,171.531784,551081238
2020-12-23,171.483063,172.333618,151.14624,153.598648,153.598648,688312126
2020-12-24,153.748001,162.338242,151.902115,162.175995,162.175995,544850335
2020-12-25,162.147232,168.361526,159.930756,165.399918,165.399918,533110873
2020-12-26,165.453384,167.127655,161.686783,164.134979,164.134979,520607685
2020-12-27,164.199387,175.074554,159.649063,167.302536,167.302536,738847387
2020-12-28,167.38385,173.574646,166.752853,168.489853,168.489853,505824697
2020-12-29,168.482056,168.976227,155.695541,164.396713,164.396713,547058462
2020-12-30,164.456604,168.907669,161.799591,166.903091,166.903091,519932132
2020-12-31,166.889206,166.903717,159.545761,163.632034,163.632034,360792705
2021-01-01,163.60524,165.455353,162.282745,163.115814,163.115814,309676885
2021-01-02,163.124161,167.039566,160.382385,163.089386,163.089386,439843249
2021-01-03,163.123001,174.121857,162.869293,171.390671,171.390671,724762386
2021-01-04,171.379532,185.42276,162.558517,167.588226,167.588226,936306772
2021-01-05,167.624908,171.127197,162.667206,168.627975,168.627975,722843843
2021-01-06,168.63916,185.05014,167.432556,179.854156,179.854156,1085901650
2021-01-07,179.799683,188.744904,171.919128,176.243286,176.243286,1238845355
2021-01-08,176.212875,184.287521,166.353409,180.462967,180.462967,1005129116
2021-01-09,180.440201,324.542206,175.49321,284.509827,284.509827,4666032961
2021-01-10,284.775452,299.421448,233.471466,253.705032,253.705032,4205155207
2021-01-11,253.704102,253.704102,163.851151,191.369568,191.369568,3293931192
2021-01-12,191.105347,204.196762,181.301163,188.739609,188.739609,1681782601
2021-01-13,188.741135,220.031357,188.741135,212.438492,212.438492,2004783613
2021-01-14,212.493988,233.349426,204.097366,220.628082,220.628082,1780709461
2021-01-15,220.659988,221.626343,191.589447,208.854675,208.854675,1442962215
2021-01-16,208.748108,213.947006,201.737076,207.114471,207.114471,1081992348
2021-01-17,207.071182,207.353912,195.039215,199.098801,199.098801,890529795
2021-01-18,199.100327,208.660706,197.225266,206.428268,206.428268,975120622
2021-01-19,206.434769,214.569412,204.620834,204.717438,204.717438,981563192
2021-01-20,204.622589,206.043518,187.306213,200.87619,200.87619,1284655437
2021-01-21,200.838562,200.838562,175.940216,178.35936,178.35936,1407712853
2021-01-22,178.307968,181.923279,170.318909,178.388977,178.388977,1205668212
2021-01-23,178.322052,178.322052,171.261871,174.715256,174.715256,1018021500
2021-01-24,174.650375,176.960327,171.923157,174.951324,174.951324,706107056
2021-01-25,174.885757,184.327911,173.727356,181.770935,181.770935,1009438243
2021-01-26,181.715042,181.715042,172.298248,174.155014,174.155014,868250783
2021-01-27,174.138229,174.138229,158.522171,162.076172,162.076172,939154712
2021-01-28,162.120956,167.436829,161.466507,164.602478,164.602478,829853160
2021-01-29,172.80835,184.587509,166.406372,173.016541,173.016541,1393447565
2021-01-30,172.986084,192.720673,168.051453,178.850464,178.850464,1416389197
2021-01-31,178.261475,180.895889,171.60759,174.766312,174.766312,733387712
